Store_ID,Store_Name,Channel,State,City,District,Pincode,Latitude,Longitude,Opening_Date,Store_Status,Owner_Type
S005609,"Chaudry, Thaman and Batra",Hypermarket,Telangana,Hyderabad,Hyderabad,258423,30.579544,75.930709,2007-01-23,Closed,Chain
S005610,Edwin Ltd,Kirana,Tamil Nadu,Chennai,Chennai,275215,16.877455,76.187039,2012-03-20,Active,Independent
S005611,Din-Khurana,Kirana,Gujarat,Ahmedabad,Ahmedabad,143416,19.209431,83.43011,2019-07-22,Active,Chain
S005612,Dutt Group,Convenience Store,Telangana,Hyderabad,Hyderabad,759727,20.597317,95.84818,2021-06-30,Closed,Chain
S005613,Choudhary-Upadhyay,Supermarket,Delhi,New Delhi,New Delhi,605346,22.408334,85.21709,2017-10-10,Closed,Chain
S005614,"Sarraf, Mangat and Bhat",Kirana,Gujarat,Ahmedabad,Ahmedabad,834869,24.901478,72.051693,2023-08-25,Active,Chain
S005615,Chandra-Sane,Pharmacy,Maharashtra,Mumbai,Mumbai,629291,12.55764,78.453382,2023-06-05,Closed,Independent
S005616,Hans-Ramachandran,Kirana,Gujarat,Ahmedabad,Ahmedabad,539081,10.684816,80.590066,2009-05-28,Active,Independent
S005617,Bajaj Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,783182,8.90138,84.346322,2020-05-27,Closed,Independent
S005618,Sood Ltd,Kirana,Delhi,New Delhi,New Delhi,198703,28.493185,76.602814,2012-09-27,Active,Chain
S005619,Nadkarni Inc,Supermarket,Maharashtra,Mumbai,Mumbai,933922,11.819191,69.702805,2022-08-26,Active,Chain
S005620,Manne-Pingle,Convenience Store,Tamil Nadu,Chennai,Chennai,544727,22.74695,83.403749,2024-02-24,Closed,Independent
S005621,Ghosh-Mannan,Convenience Store,West Bengal,Kolkata,Kolkata,771740,24.623011,72.503529,2020-05-19,Active,Chain
S005622,Ram-Sengupta,Pharmacy,Maharashtra,Pune,Pune,206137,25.15438,75.673264,2021-02-05,Closed,Chain
S005623,"Wali, Gandhi and Halder",Hypermarket,Delhi,New Delhi,New Delhi,618259,25.530411,89.705244,2013-06-14,Closed,Chain
S005624,Tailor PLC,Convenience Store,West Bengal,Kolkata,Kolkata,909128,33.399551,73.025721,2009-02-09,Active,Independent
S005625,Butala and Sons,Hypermarket,West Bengal,Kolkata,Kolkata,358156,27.750566,93.031849,2022-10-09,Active,Chain
S005626,Bandi and Sons,Convenience Store,Maharashtra,Pune,Pune,225193,14.628872,92.650188,2013-01-12,Closed,Independent
S005627,Saini-De,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,437282,25.391338,74.051388,2023-07-07,Active,Chain
S005628,Bala-Chaudhary,Kirana,Gujarat,Ahmedabad,Ahmedabad,520043,21.388422,94.625537,2012-11-01,Closed,Independent
S005629,Boase PLC,Kirana,Telangana,Hyderabad,Hyderabad,812479,16.066783,94.767453,2020-01-07,Closed,Chain
S005630,"Sahota, Sankar and Shukla",Kirana,Maharashtra,Pune,Pune,031729,12.737746,78.955421,2015-07-26,Active,Independent
S005631,Kalita Group,Hypermarket,Maharashtra,Mumbai,Mumbai,137684,8.189943,71.939861,2024-07-19,Active,Independent
S005632,Mitter Ltd,Pharmacy,Maharashtra,Mumbai,Mumbai,967991,30.473403,76.466655,2025-06-09,Closed,Chain
S005633,Narain-Bir,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,084965,36.341779,95.473813,2014-12-30,Closed,Chain
S005634,"Nayar, Chand and Lala",Pharmacy,West Bengal,Kolkata,Kolkata,568459,31.043095,73.294251,2013-10-13,Active,Chain
S005635,"Krishnan, Bhagat and Chaudhary",Supermarket,Telangana,Hyderabad,Hyderabad,752879,34.408956,74.647866,2022-08-15,Closed,Independent
S005636,Dewan LLC,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,502259,23.080859,74.262509,2014-12-15,Closed,Independent
S005637,"Dalal, Dugar and Goyal",Hypermarket,Maharashtra,Pune,Pune,254495,11.471117,68.345666,2017-03-18,Closed,Independent
S005638,"Arora, Kota and Arya",Pharmacy,West Bengal,Kolkata,Kolkata,958254,29.94112,69.963655,2021-01-22,Active,Chain
S005639,Sarraf-Dixit,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,967783,27.328005,79.097073,2025-09-03,Closed,Independent
S005640,Sawhney LLC,Kirana,West Bengal,Kolkata,Kolkata,638066,18.474574,78.337736,2012-08-28,Active,Independent
S005641,Subramanian-Mistry,Hypermarket,Maharashtra,Mumbai,Mumbai,990737,13.26394,84.249136,2011-02-18,Active,Independent
S005642,Choudhury Group,Supermarket,West Bengal,Kolkata,Kolkata,480361,8.879315,91.487099,2016-03-21,Closed,Independent
S005643,"Parekh, Mitter and Krishna",Convenience Store,West Bengal,Kolkata,Kolkata,291956,14.078182,74.755226,2017-10-28,Closed,Independent
S005644,Nair Ltd,Supermarket,Maharashtra,Pune,Pune,841492,25.756722,96.678217,2010-10-24,Closed,Independent
S005645,"Kapur, Narang and Ratti",Convenience Store,Telangana,Hyderabad,Hyderabad,229351,17.85668,93.91798,2009-04-16,Active,Chain
S005646,"Sura, Mital and Vaidya",Convenience Store,Delhi,New Delhi,New Delhi,369380,26.528134,93.958533,2018-05-31,Active,Independent
S005647,"Kulkarni, Ramanathan and Bandi",Convenience Store,Gujarat,Ahmedabad,Ahmedabad,043517,28.769272,68.007502,2019-03-31,Active,Chain
S005648,"Handa, Buch and Sarma",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,610845,8.798057,87.001058,2020-01-04,Closed,Independent
S005649,Bose LLC,Kirana,Karnataka,Bengaluru,Bengaluru Urban,961265,23.150954,92.512824,2008-03-16,Closed,Chain
S005650,"Wason, Sur and Parsa",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,853799,25.29006,86.652234,2022-09-22,Closed,Chain
S005651,"Vaidya, Bumb and Sandhu",Supermarket,Maharashtra,Mumbai,Mumbai,809651,14.802739,70.186201,2010-01-25,Closed,Chain
S005652,"Tripathi, Sehgal and Mangal",Kirana,Delhi,New Delhi,New Delhi,732177,21.347077,80.918913,2023-10-24,Active,Independent
S005653,Memon-Nadkarni,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,477060,8.399057,95.142453,2024-03-22,Active,Chain
S005654,"Oommen, Nori and Tripathi",Convenience Store,Maharashtra,Mumbai,Mumbai,485643,16.207273,69.94409,2012-03-02,Closed,Independent
S005655,Patla-Morar,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,156527,11.531157,74.410017,2021-12-11,Active,Independent
S005656,Chad Ltd,Convenience Store,West Bengal,Kolkata,Kolkata,626699,26.13293,80.27271,2024-10-18,Closed,Chain
S005657,Zacharia Inc,Hypermarket,Delhi,New Delhi,New Delhi,279200,27.800382,77.804448,2025-06-29,Active,Chain
S005658,Kumar-Rao,Hypermarket,Maharashtra,Pune,Pune,164606,17.722481,76.603604,2020-03-03,Closed,Independent
S005659,"More, Iyer and Dyal",Pharmacy,Tamil Nadu,Chennai,Chennai,755838,19.956743,76.446763,2024-03-20,Closed,Independent
S005660,Kar and Sons,Supermarket,West Bengal,Kolkata,Kolkata,493254,22.549446,95.707615,2023-11-23,Active,Independent
S005661,Gala-Thaker,Supermarket,Telangana,Hyderabad,Hyderabad,066653,9.141443,91.003667,2015-04-20,Active,Chain
S005662,Sen-Chahal,Kirana,Delhi,New Delhi,New Delhi,900281,27.777391,87.974469,2006-07-03,Closed,Independent
S005663,Bahri and Sons,Pharmacy,Maharashtra,Pune,Pune,666178,33.425511,75.56292,2006-12-11,Active,Chain
S005664,"Vaidya, Ravi and Kunda",Convenience Store,Tamil Nadu,Chennai,Chennai,991627,34.223303,71.091956,2023-01-17,Closed,Chain
S005665,Pai-Aggarwal,Kirana,Telangana,Hyderabad,Hyderabad,942501,20.806974,93.937795,2011-09-29,Closed,Chain
S005666,Dada LLC,Pharmacy,Delhi,New Delhi,New Delhi,537592,15.851259,70.185913,2022-11-14,Active,Independent
S005667,Shetty Group,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,162429,21.274177,72.38585,2012-12-17,Closed,Chain
S005668,Wali Inc,Convenience Store,Maharashtra,Pune,Pune,070177,20.980379,74.848352,2016-06-28,Closed,Chain
S005669,Randhawa-Bahri,Pharmacy,Tamil Nadu,Chennai,Chennai,486491,21.708578,70.101899,2023-01-30,Active,Chain
S005670,"Naik, Andra and Shah",Kirana,Tamil Nadu,Chennai,Chennai,123315,20.503643,75.713125,2014-03-13,Active,Chain
S005671,Tara-Purohit,Pharmacy,Tamil Nadu,Chennai,Chennai,174103,23.850873,75.841809,2021-11-23,Active,Chain
S005672,Cheema-Misra,Pharmacy,Maharashtra,Mumbai,Mumbai,648668,26.219719,73.826275,2026-02-26,Closed,Independent
S005673,"Grover, Gupta and Setty",Hypermarket,West Bengal,Kolkata,Kolkata,278602,19.423455,84.817245,2024-05-21,Closed,Independent
S005674,Sachdev-Kale,Supermarket,Maharashtra,Mumbai,Mumbai,550121,27.378679,95.507933,2025-10-13,Active,Chain
S005675,Lala Ltd,Hypermarket,Tamil Nadu,Chennai,Chennai,253595,30.513119,71.416485,2014-07-20,Closed,Chain
S005676,Chacko PLC,Supermarket,West Bengal,Kolkata,Kolkata,549705,36.681214,72.474677,2016-05-13,Active,Independent
S005677,Patel-Chaudhry,Convenience Store,Maharashtra,Mumbai,Mumbai,521020,30.632426,81.277209,2013-06-20,Closed,Independent
S005678,"Soni, Agarwal and Seth",Supermarket,Delhi,New Delhi,New Delhi,360421,12.113984,76.843104,2011-04-21,Closed,Chain
S005679,Ahuja Inc,Kirana,Gujarat,Ahmedabad,Ahmedabad,687975,8.200309,83.649911,2011-05-29,Active,Chain
S005680,Baria Inc,Convenience Store,West Bengal,Kolkata,Kolkata,865425,14.172865,86.94754,2017-10-07,Active,Independent
S005681,"Sant, Varughese and Rajagopal",Supermarket,Maharashtra,Mumbai,Mumbai,229054,34.15435,75.791365,2016-02-19,Active,Chain
S005682,Sharma Inc,Supermarket,Delhi,New Delhi,New Delhi,567392,11.625286,82.9519,2013-11-12,Closed,Chain
S005683,"Sabharwal, Bali and Shroff",Pharmacy,West Bengal,Kolkata,Kolkata,648723,31.674645,68.800781,2017-11-17,Closed,Independent
S005684,"Guha, Nath and Butala",Kirana,Gujarat,Ahmedabad,Ahmedabad,520477,8.721926,75.898317,2007-04-16,Closed,Independent
S005685,Mohan PLC,Supermarket,Telangana,Hyderabad,Hyderabad,076273,15.178096,80.909052,2012-04-14,Active,Chain
S005686,Oza-Kala,Pharmacy,Maharashtra,Pune,Pune,743832,36.763156,93.860378,2019-12-05,Closed,Independent
S005687,Datta LLC,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,634837,20.692804,87.149209,2014-07-08,Closed,Independent
S005688,"Devan, Kata and Agate",Pharmacy,West Bengal,Kolkata,Kolkata,464675,13.407298,70.300737,2007-07-08,Closed,Chain
S005689,Wagle Inc,Hypermarket,West Bengal,Kolkata,Kolkata,418520,32.141024,89.432547,2013-09-18,Closed,Chain
S005690,"Talwar, Cheema and Bassi",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,044330,11.536234,72.327981,2018-11-14,Closed,Chain
S005691,Zacharia Inc,Hypermarket,Maharashtra,Pune,Pune,409600,12.939858,82.671231,2024-07-01,Active,Independent
S005692,Raval-Thakur,Kirana,Telangana,Hyderabad,Hyderabad,865584,29.047997,85.526499,2011-10-16,Closed,Independent
S005693,Panchal and Sons,Supermarket,Gujarat,Ahmedabad,Ahmedabad,768575,28.555259,87.895432,2018-12-17,Active,Independent
S005694,"Saran, Memon and Muni",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,927750,13.943676,74.34528,2009-06-10,Active,Independent
S005695,"Kade, Dhingra and Parsa",Convenience Store,Delhi,New Delhi,New Delhi,674942,30.778934,68.414657,2012-11-11,Active,Independent
S005696,Chana Group,Kirana,Karnataka,Bengaluru,Bengaluru Urban,095238,16.394582,75.920027,2009-12-24,Closed,Chain
S005697,Sengupta-Borra,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,203577,34.786174,82.00635,2021-10-15,Closed,Chain
S005698,"Kannan, Dara and Goel",Pharmacy,Maharashtra,Pune,Pune,049386,26.847202,79.016245,2013-10-01,Active,Chain
S005699,Din-Karnik,Pharmacy,Delhi,New Delhi,New Delhi,755337,23.893632,92.296924,2013-04-22,Active,Independent
S005700,"Mishra, Subramanian and Sidhu",Hypermarket,Gujarat,Ahmedabad,Ahmedabad,306585,18.74691,86.93433,2023-10-30,Closed,Chain
S005701,Setty Group,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,469915,31.676226,88.867724,2025-05-10,Closed,Chain
S005702,"Suri, Kanda and Balakrishnan",Pharmacy,Telangana,Hyderabad,Hyderabad,785814,36.207275,69.359199,2017-02-10,Closed,Independent
S005703,"Date, Viswanathan and Iyengar",Convenience Store,Maharashtra,Mumbai,Mumbai,876190,27.465214,94.921443,2022-02-24,Active,Chain
S005704,Bajwa-Nadig,Hypermarket,Telangana,Hyderabad,Hyderabad,115551,33.53345,94.870633,2007-12-22,Active,Chain
S005705,Mistry-Das,Kirana,Delhi,New Delhi,New Delhi,961158,16.338026,86.072947,2024-06-15,Closed,Independent
S005706,"Bala, Bhatt and Sura",Supermarket,West Bengal,Kolkata,Kolkata,872970,21.57257,76.673501,2009-03-12,Closed,Independent
S005707,"Grewal, Sachdeva and Tripathi",Kirana,Karnataka,Bengaluru,Bengaluru Urban,156242,20.502617,87.921232,2008-07-19,Closed,Independent
S005708,Bava-Prasad,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,169769,12.934864,91.979212,2006-11-09,Closed,Independent
S005709,Lata-Koshy,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,268219,9.00633,79.017203,2016-08-13,Closed,Independent
S005710,"Sem, Chacko and Agarwal",Pharmacy,Telangana,Hyderabad,Hyderabad,327107,32.96437,80.521976,2014-11-19,Active,Independent
S005711,Oak Group,Kirana,Karnataka,Bengaluru,Bengaluru Urban,921230,15.451351,69.612682,2013-05-26,Active,Independent
S005712,Trivedi-Bhat,Supermarket,Tamil Nadu,Chennai,Chennai,643172,31.803124,94.008295,2009-03-05,Active,Independent
S005713,"Bhandari, Mammen and Rana",Kirana,Telangana,Hyderabad,Hyderabad,118670,19.614027,75.296166,2008-10-07,Closed,Chain
S005714,"Yogi, Talwar and Warrior",Hypermarket,West Bengal,Kolkata,Kolkata,505445,18.77439,88.199357,2012-12-12,Closed,Independent
S005715,Chhabra and Sons,Kirana,Gujarat,Ahmedabad,Ahmedabad,254709,17.964481,76.017923,2026-03-29,Closed,Chain
S005716,Hans-Kunda,Hypermarket,Telangana,Hyderabad,Hyderabad,350540,21.18986,95.65726,2021-10-18,Active,Chain
S005717,Kumar-Subramanian,Pharmacy,Maharashtra,Pune,Pune,862943,35.771731,93.511152,2020-06-01,Active,Chain
S005718,"Choudhry, Gupta and Chakrabarti",Supermarket,Maharashtra,Pune,Pune,539480,17.517177,96.097501,2022-06-10,Closed,Chain
S005719,Bajaj Group,Supermarket,Tamil Nadu,Chennai,Chennai,584584,31.428677,83.735665,2008-05-05,Closed,Chain
S005720,Deo and Sons,Kirana,Telangana,Hyderabad,Hyderabad,760218,21.455283,83.482655,2008-05-07,Active,Chain
S005721,Saraf-Sundaram,Kirana,Gujarat,Ahmedabad,Ahmedabad,527934,28.082517,85.400169,2015-02-27,Active,Chain
S005722,Panchal-Das,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,677421,32.960635,95.093874,2006-10-06,Closed,Chain
S005723,"Handa, Aurora and Sagar",Supermarket,Gujarat,Ahmedabad,Ahmedabad,443710,25.165424,79.406697,2024-02-25,Closed,Independent
S005724,Ganesh-Narula,Convenience Store,Gujarat,Ahmedabad,Ahmedabad,542373,32.94017,92.258788,2017-12-26,Closed,Chain
S005725,Kuruvilla PLC,Pharmacy,Tamil Nadu,Chennai,Chennai,248689,21.960208,89.079689,2023-11-04,Active,Independent
S005726,"Hari, Gandhi and Edwin",Supermarket,Maharashtra,Mumbai,Mumbai,350227,26.994389,94.985892,2021-09-03,Closed,Independent
S005727,Randhawa-Amble,Convenience Store,Maharashtra,Mumbai,Mumbai,384713,17.071433,88.888642,2022-09-21,Active,Independent
S005728,Nori PLC,Convenience Store,Tamil Nadu,Chennai,Chennai,752221,35.698118,81.1717,2011-12-13,Active,Independent
S005729,"Bath, Bandi and Mody",Hypermarket,Maharashtra,Pune,Pune,234203,26.47131,84.591804,2014-03-11,Closed,Chain
S005730,"Srinivas, Kade and Mitra",Supermarket,Gujarat,Ahmedabad,Ahmedabad,350021,31.961535,91.649771,2017-03-06,Closed,Chain
S005731,"Sabharwal, Khatri and Issac",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,669436,9.033888,79.329896,2018-01-10,Closed,Chain
S005732,"Prashad, Modi and Bobal",Supermarket,Tamil Nadu,Chennai,Chennai,851344,25.447142,96.576922,2017-03-23,Closed,Independent
S005733,"Nagi, Kota and Edwin",Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,773759,13.469707,71.81282,2017-02-06,Active,Chain
S005734,Kadakia Inc,Convenience Store,Tamil Nadu,Chennai,Chennai,166633,10.648966,76.018942,2016-09-07,Active,Independent
S005735,Vala Inc,Hypermarket,West Bengal,Kolkata,Kolkata,154168,17.087708,92.798683,2012-05-11,Closed,Independent
S005736,Shetty-Shan,Supermarket,Telangana,Hyderabad,Hyderabad,549114,9.777361,93.640219,2007-07-29,Closed,Independent
S005737,Prabhu-Madan,Kirana,Delhi,New Delhi,New Delhi,651267,22.147916,78.703105,2015-10-22,Active,Independent
S005738,"Badal, Shanker and Parikh",Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,513834,9.569132,84.943465,2018-12-10,Closed,Independent
S005739,Gala-Kalita,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,495651,15.825063,76.766117,2017-11-19,Active,Independent
S005740,"Wali, Dube and Dubey",Convenience Store,Maharashtra,Mumbai,Mumbai,094760,8.348714,82.042278,2018-02-21,Active,Independent
S005741,"Sane, Sem and Rege",Supermarket,Delhi,New Delhi,New Delhi,612498,35.222378,71.747341,2013-12-07,Closed,Chain
S005742,Misra LLC,Pharmacy,Tamil Nadu,Chennai,Chennai,467969,20.64879,77.951279,2013-06-18,Closed,Chain
S005743,"Doctor, Prabhu and Gala",Pharmacy,Maharashtra,Pune,Pune,493735,11.69094,78.352068,2011-12-05,Active,Chain
S005744,"Batta, Venkataraman and Kar",Hypermarket,Delhi,New Delhi,New Delhi,168674,24.165072,71.09544,2015-06-20,Closed,Independent
S005745,Viswanathan-Sarkar,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,320718,19.782312,71.066831,2009-06-12,Active,Independent
S005746,Raval PLC,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,418269,15.721423,81.417469,2023-06-13,Active,Independent
S005747,"Butala, Thaman and Sibal",Hypermarket,Maharashtra,Pune,Pune,153987,9.707205,86.608382,2015-08-16,Active,Chain
S005748,Panchal LLC,Supermarket,Tamil Nadu,Chennai,Chennai,919994,24.512427,80.663257,2024-09-03,Closed,Chain
S005749,"Nagar, Dara and Das",Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,426142,31.558328,81.721474,2011-04-29,Active,Independent
S005750,Mukherjee-Balakrishnan,Convenience Store,Karnataka,Bengaluru,Bengaluru Urban,512285,33.081179,93.071951,2023-07-24,Active,Chain
S005751,"Kamdar, Sharma and Balan",Convenience Store,Maharashtra,Pune,Pune,035743,11.179625,96.605513,2009-06-21,Closed,Independent
S005752,"Dada, Bansal and Balan",Hypermarket,Delhi,New Delhi,New Delhi,924601,21.396826,94.682488,2011-08-17,Closed,Independent
S005753,"Parmer, Lad and Shankar",Kirana,Maharashtra,Pune,Pune,631508,20.22125,87.526874,2008-12-04,Active,Independent
S005754,Saran Group,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,042957,25.34316,69.329886,2007-02-16,Closed,Chain
S005755,Nagy LLC,Pharmacy,Tamil Nadu,Chennai,Chennai,642823,15.284382,74.252126,2018-09-29,Closed,Chain
S005756,"Tella, Mammen and Walia",Supermarket,Telangana,Hyderabad,Hyderabad,691864,31.887653,89.713712,2024-02-20,Closed,Independent
S005757,"Mandal, Borra and Gill",Supermarket,Telangana,Hyderabad,Hyderabad,234960,12.532994,90.044275,2018-05-31,Active,Independent
S005758,"Jayaraman, Tata and Basak",Supermarket,West Bengal,Kolkata,Kolkata,272352,12.78935,93.786535,2019-10-25,Closed,Chain
S005759,Kadakia-Raj,Hypermarket,Tamil Nadu,Chennai,Chennai,138870,12.559106,82.749758,2017-05-25,Closed,Chain
S005760,Chauhan-Sankaran,Kirana,West Bengal,Kolkata,Kolkata,984754,9.634968,94.564052,2023-08-22,Active,Chain
S005761,Basu-Ben,Kirana,Tamil Nadu,Chennai,Chennai,461469,8.413677,85.052046,2016-01-05,Active,Chain
S005762,"Konda, Vala and Pandey",Supermarket,Tamil Nadu,Chennai,Chennai,016685,17.921088,89.195644,2025-05-06,Closed,Chain
S005763,Sha-Sarraf,Hypermarket,West Bengal,Kolkata,Kolkata,324975,16.226902,78.720608,2013-10-29,Closed,Independent
S005764,"Kadakia, Barman and Karan",Supermarket,West Bengal,Kolkata,Kolkata,199932,24.029459,76.96292,2019-05-13,Closed,Independent
S005765,"Bains, Kota and Ranganathan",Hypermarket,Tamil Nadu,Chennai,Chennai,574236,15.952313,80.213564,2024-09-14,Active,Independent
S005766,Sengupta Ltd,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,371718,31.781316,78.257505,2021-03-29,Closed,Chain
S005767,Yohannan-Bail,Hypermarket,Maharashtra,Pune,Pune,461204,16.603903,79.913738,2020-07-30,Active,Chain
S005768,Mittal-Narain,Pharmacy,Maharashtra,Pune,Pune,566363,17.065651,73.916377,2019-10-18,Active,Chain
S005769,Comar and Sons,Pharmacy,Maharashtra,Pune,Pune,223042,19.480616,87.563958,2009-10-17,Closed,Chain
S005770,Kashyap Group,Hypermarket,Gujarat,Ahmedabad,Ahmedabad,048793,30.883006,68.365605,2023-06-16,Active,Independent
S005771,"Batra, Chanda and Ghosh",Hypermarket,West Bengal,Kolkata,Kolkata,357937,12.44994,84.511698,2022-07-13,Closed,Chain
S005772,"Palan, Amble and Buch",Supermarket,Telangana,Hyderabad,Hyderabad,929929,10.559995,84.354656,2011-10-07,Active,Independent
S005773,Bir and Sons,Kirana,Delhi,New Delhi,New Delhi,704574,29.238228,77.816833,2006-09-27,Closed,Chain
S005774,"Nagy, Bawa and Sodhi",Pharmacy,Tamil Nadu,Chennai,Chennai,911392,26.594047,74.665714,2024-10-27,Closed,Chain
S005775,Hegde Group,Hypermarket,Maharashtra,Mumbai,Mumbai,493826,10.032514,72.173733,2025-08-02,Closed,Chain
S005776,Chahal and Sons,Kirana,Tamil Nadu,Chennai,Chennai,033833,13.361679,92.541366,2021-04-03,Active,Independent
S005777,"Shah, Issac and Ravel",Pharmacy,Tamil Nadu,Chennai,Chennai,404761,12.502411,85.119787,2016-04-25,Active,Independent
S005778,Salvi-Chahal,Convenience Store,Maharashtra,Mumbai,Mumbai,818110,30.595733,78.489406,2020-01-16,Active,Chain
S005779,"Mani, Dora and Gour",Convenience Store,Tamil Nadu,Chennai,Chennai,319789,12.432042,85.613311,2018-03-03,Closed,Independent
S005780,"Virk, Kade and Din",Hypermarket,Maharashtra,Pune,Pune,108981,24.465209,94.035328,2006-09-29,Closed,Independent
S005781,Dutt-Karpe,Pharmacy,West Bengal,Kolkata,Kolkata,274783,27.629261,87.360828,2007-09-05,Closed,Independent
S005782,More LLC,Convenience Store,Maharashtra,Mumbai,Mumbai,088344,21.567294,95.081123,2015-01-07,Closed,Chain
S005783,Nori and Sons,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,424941,27.924104,68.69737,2023-05-17,Closed,Independent
S005784,"Narula, Lall and Soman",Hypermarket,Telangana,Hyderabad,Hyderabad,023928,19.577919,96.43572,2012-12-15,Closed,Chain
S005785,Bhakta PLC,Pharmacy,Tamil Nadu,Chennai,Chennai,571910,34.949262,91.767848,2016-06-09,Closed,Independent
S005786,"Khatri, Saxena and Gill",Convenience Store,Gujarat,Ahmedabad,Ahmedabad,410242,12.604304,87.786018,2018-05-07,Closed,Independent
S005787,Nagy PLC,Hypermarket,Delhi,New Delhi,New Delhi,310626,24.79916,77.691738,2025-07-25,Closed,Independent
S005788,Manda-Bhatti,Supermarket,West Bengal,Kolkata,Kolkata,768961,18.933104,84.401398,2022-06-16,Active,Independent
S005789,Walla-Sarma,Hypermarket,Karnataka,Bengaluru,Bengaluru Urban,962042,20.989851,91.623912,2026-06-18,Closed,Independent
S005790,Peri-Chakrabarti,Pharmacy,Telangana,Hyderabad,Hyderabad,141008,34.732546,91.781092,2011-08-09,Active,Chain
S005791,Gola-Kakar,Hypermarket,Maharashtra,Mumbai,Mumbai,651176,21.55822,73.580672,2025-06-20,Active,Chain
S005792,Nair Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,288004,20.06944,71.0553,2020-09-02,Closed,Independent
S005793,Patla LLC,Convenience Store,Telangana,Hyderabad,Hyderabad,905084,29.137163,79.20372,2026-06-20,Active,Chain
S005794,"Natt, Chahal and Soman",Supermarket,Gujarat,Ahmedabad,Ahmedabad,420473,22.562451,83.918027,2007-03-30,Closed,Independent
S005795,"Sarraf, Sastry and Narula",Hypermarket,Telangana,Hyderabad,Hyderabad,632284,25.518056,96.564416,2016-07-22,Active,Independent
S005796,Kaul and Sons,Kirana,Delhi,New Delhi,New Delhi,580210,23.084103,80.390079,2013-11-03,Closed,Chain
S005797,Sood-Aurora,Supermarket,Maharashtra,Pune,Pune,233582,27.349409,75.919108,2013-03-31,Active,Independent
S005798,Bajwa-Sarkar,Convenience Store,Maharashtra,Pune,Pune,741570,15.179645,68.80212,2023-10-14,Closed,Independent
S005799,"Jaggi, Ganesh and Tripathi",Pharmacy,Telangana,Hyderabad,Hyderabad,041614,20.204013,69.975393,2014-02-23,Active,Independent
S005800,Mammen-Kannan,Pharmacy,West Bengal,Kolkata,Kolkata,918924,25.471567,90.766428,2018-04-09,Active,Independent
S005801,"Murty, Sethi and Mangat",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,433304,34.981017,68.806286,2007-01-17,Closed,Independent
S005802,Basu Ltd,Convenience Store,Maharashtra,Pune,Pune,818158,30.167083,73.231036,2018-05-27,Active,Independent
S005803,Oza Inc,Convenience Store,Tamil Nadu,Chennai,Chennai,292580,10.882779,72.405173,2015-11-21,Active,Independent
S005804,"Bhatnagar, Krishnamurthy and Khatri",Pharmacy,Tamil Nadu,Chennai,Chennai,333129,26.477632,87.886265,2013-06-18,Active,Chain
S005805,"Wali, Raj and Pandit",Convenience Store,Maharashtra,Mumbai,Mumbai,685022,24.046082,70.306935,2006-10-31,Closed,Independent
S005806,"Wali, Badami and Prasad",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,847927,11.543603,85.249325,2019-01-27,Closed,Chain
S005807,Kala and Sons,Kirana,Karnataka,Bengaluru,Bengaluru Urban,651835,32.178572,73.305041,2009-11-18,Closed,Independent
S005808,Saran-Comar,Kirana,Tamil Nadu,Chennai,Chennai,014079,27.229512,81.238485,2023-09-24,Closed,Chain
S005809,Maharaj Inc,Kirana,Maharashtra,Mumbai,Mumbai,771601,28.275531,88.017583,2007-07-24,Active,Chain
S005810,"Kannan, Choudhary and Sastry",Hypermarket,Gujarat,Ahmedabad,Ahmedabad,499632,32.443962,93.623669,2009-09-28,Active,Chain
S005811,Parsa-Kant,Convenience Store,Telangana,Hyderabad,Hyderabad,975317,14.915281,96.744445,2017-08-21,Closed,Independent
