Store_ID,Store_Name,Channel,State,City,District,Pincode,Latitude,Longitude,Opening_Date,Store_Status,Owner_Type
S005881,"Bhagat, Rajan and Walia",Kirana,Tamil Nadu,Chennai,Chennai,858039,8.745621,82.591992,2009-12-01,Active,Chain
S000563,"Chakrabarti, Korpal and Sodhi",Kirana,Karnataka,Bengaluru,Bengaluru Urban,894905,27.006617,96.926604,2024-09-14,Closed,Chain
S006613,Rau and Sons,Kirana,Maharashtra,Pune,Pune,701389,28.032656,93.888692,2025-06-18,Active,Independent
S009718,"Raghavan, Balan and Divan",Kirana,Maharashtra,Mumbai,Mumbai,249872,34.592508,95.587017,2016-11-25,Closed,Chain
S003807,"Kumer, Kumer and Chandran",Kirana,Maharashtra,Mumbai,Mumbai,400040,20.528186,95.19132,2021-08-16,Closed,Chain
S000745,Mody-Prasad,Kirana,Karnataka,Bengaluru,Bengaluru Urban,470229,9.019494,78.348396,2020-11-06,Closed,Chain
S006686,"Sahni, Rajagopalan and Ghose",Kirana,Gujarat,Ahmedabad,Ahmedabad,3736,31.255381,96.968851,2013-03-10,Active,Independent
S000112,Ratti-Sandhu,Kirana,Maharashtra,Pune,Pune,771159,24.647862,81.612511,2011-07-19,Closed,Chain
S000157,Tank-Pillai,Kirana,Telangana,Hyderabad,Hyderabad,161692,36.36039,87.088665,2025-01-21,Closed,Independent
S004625,"Gole, Kothari and Sankaran",Kirana,Tamil Nadu,Chennai,Chennai,162017,16.15038,96.240526,2011-08-21,Closed,Independent
S006553,Radhakrishnan PLC,Kirana,Tamil Nadu,Chennai,Chennai,902829,33.041947,84.665657,2021-11-07,Closed,Chain
S005254,"Sarna, Dhaliwal and Bedi",Kirana,Maharashtra,Mumbai,Mumbai,981130,11.353314,77.733642,2006-08-29,Active,Chain
S009852,"Dhingra, Tata and Khurana",Kirana,Maharashtra,Mumbai,Mumbai,867428,34.441579,73.144894,2007-09-13,Closed,Independent
S005841,"Ramanathan, Kalla and Dixit",Kirana,West Bengal,Kolkata,Kolkata,102655,28.851442,81.36576,2023-06-01,Closed,Chain
S002680,Loke Group,Kirana,Delhi,New Delhi,New Delhi,815398,14.041974,77.395321,2024-10-20,Closed,Independent
S004236,"Badami, Chaudhuri and Saini",Kirana,Maharashtra,Pune,Pune,159952,24.644803,93.857472,2022-11-21,Active,Chain
S000247,Pant and Sons,Kirana,West Bengal,Kolkata,Kolkata,965610,26.434453,96.450143,2009-11-08,Closed,Independent
S007622,"Pai, Suri and Das",Kirana,Tamil Nadu,Chennai,Chennai,772166,31.007177,79.344692,2016-04-30,Closed,Chain
S007476,Varkey-Gaba,Kirana,Maharashtra,Mumbai,Mumbai,672356,11.921001,96.986734,2009-12-01,Closed,Independent
S006052,"Sibal, Shere and Patel",Kirana,Gujarat,Ahmedabad,Ahmedabad,612340,17.892486,92.047042,2008-01-17,Closed,Chain
S008786,Yadav-Mand,Kirana,Gujarat,Ahmedabad,Ahmedabad,451703,29.572513,89.902868,2008-07-30,Active,Independent
S000875,Ravi Ltd,Kirana,Karnataka,Bengaluru,Bengaluru Urban,688871,31.842017,95.202692,2024-02-26,Active,Independent
S007323,Deol-Solanki,Kirana,Telangana,Hyderabad,Hyderabad,233412,12.482041,84.386307,2025-01-25,Closed,Chain
S009164,Kota-Hari,Kirana,Telangana,Hyderabad,Hyderabad,753128,36.44596,75.867362,2015-11-18,Active,Independent
S002555,"Bath, Sibal and Sekhon",Kirana,Karnataka,Bengaluru,Bengaluru Urban,729545,10.611671,88.62786,2006-08-30,Closed,Chain
S008513,Kulkarni-Gulati,Kirana,West Bengal,Kolkata,Kolkata,386065,12.959454,95.549959,2019-03-25,Closed,Independent
S009814,Krishnan and Sons,Kirana,Maharashtra,Mumbai,Mumbai,263496,11.149718,71.945663,2007-12-05,Closed,Independent
S002843,Parikh-Nair,Kirana,Karnataka,Bengaluru,Bengaluru Urban,94042,13.557217,92.145517,2011-09-06,Closed,Independent
S005927,Peri Ltd,Kirana,Telangana,Hyderabad,Hyderabad,958261,22.822539,72.081382,2021-02-10,Closed,Independent
S005272,Chanda-Mitra,Kirana,Delhi,New Delhi,New Delhi,44469,28.929611,79.203391,2022-04-20,Active,Chain
S009235,Cheema-Kibe,Kirana,Maharashtra,Mumbai,Mumbai,830863,15.54202,95.517616,2022-09-29,Closed,Chain
S001549,Prashad-Wason,Kirana,Telangana,Hyderabad,Hyderabad,191203,36.323231,84.379108,2024-08-26,Closed,Independent
S008937,"Bir, Khosla and Sachar",Kirana,Tamil Nadu,Chennai,Chennai,206661,30.045054,77.863532,2006-09-27,Closed,Independent
S009261,"Chhabra, Lad and Bhandari",Kirana,Delhi,New Delhi,New Delhi,466424,17.188478,70.27862,2025-08-25,Closed,Chain
S006820,Master-Vyas,Kirana,Maharashtra,Mumbai,Mumbai,755253,12.310733,80.410732,2008-10-03,Closed,Chain
S000666,Sarin-Jaggi,Kirana,Maharashtra,Pune,Pune,183440,33.87105,92.638031,2016-08-12,Active,Chain
S006149,Borah-Bose,Kirana,Telangana,Hyderabad,Hyderabad,734214,10.696772,75.364807,2011-06-02,Closed,Chain
S008761,Oza-Rajagopal,Kirana,West Bengal,Kolkata,Kolkata,857433,11.45697,74.551317,2009-09-28,Active,Independent
S005410,Pillai LLC,Kirana,Maharashtra,Pune,Pune,52173,17.366821,76.838664,2011-02-07,Active,Chain
S001613,"Ganguly, Naidu and Batta",Kirana,Tamil Nadu,Chennai,Chennai,648016,29.104573,95.255595,2015-11-14,Closed,Chain
S007026,Menon PLC,Kirana,Delhi,New Delhi,New Delhi,415361,21.236686,77.962825,2015-04-08,Active,Chain
S002956,Nair-Chawla,Kirana,Karnataka,Bengaluru,Bengaluru Urban,608958,15.419201,96.515798,2025-11-28,Active,Independent
S002601,Bains-Kalita,Kirana,Maharashtra,Mumbai,Mumbai,883004,32.143369,72.763118,2024-11-30,Active,Independent
S007718,Sule-Nigam,Kirana,Tamil Nadu,Chennai,Chennai,743192,19.782168,96.330171,2020-06-20,Active,Chain
S004779,"Hans, Ratta and Sur",Kirana,Telangana,Hyderabad,Hyderabad,286017,35.684763,92.674166,2019-11-01,Closed,Chain
S001648,"Mani, Gokhale and Thakkar",Kirana,Tamil Nadu,Chennai,Chennai,491165,16.057315,72.761693,2007-05-13,Closed,Independent
S007206,Bala-Chaudhari,Kirana,Gujarat,Ahmedabad,Ahmedabad,257981,22.398679,96.702484,2019-07-31,Active,Independent
S007040,"Warrior, Tata and Munshi",Kirana,West Bengal,Kolkata,Kolkata,194893,12.375189,73.745205,2013-05-19,Active,Chain
S006514,"Bhatti, Nagy and Sibal",Kirana,Telangana,Hyderabad,Hyderabad,78616,11.566194,93.232018,2006-07-10,Active,Chain
S000205,Shan-Bhardwaj,Kirana,Maharashtra,Pune,Pune,406403,22.424175,80.488995,2026-03-06,Active,Chain
S002381,Barad-Balay,Kirana,West Bengal,Kolkata,Kolkata,392220,18.221991,73.6109,2019-03-04,Active,Independent
S001802,"Ramachandran, Bhagat and Goel",Kirana,Maharashtra,Mumbai,Mumbai,69535,15.131498,85.003958,2015-08-15,Active,Independent
S000145,Mane Inc,Kirana,West Bengal,Kolkata,Kolkata,478261,23.252582,81.250914,2014-01-20,Active,Chain
S004098,Singhal-De,Kirana,Telangana,Hyderabad,Hyderabad,769588,17.717984,93.542654,2023-06-11,Active,Independent
S007489,"Kumer, Bains and Shetty",Kirana,Gujarat,Ahmedabad,Ahmedabad,703470,11.036809,77.713664,2007-08-29,Active,Independent
S005034,Mannan PLC,Kirana,Maharashtra,Mumbai,Mumbai,544300,10.624425,68.370017,2022-04-17,Active,Independent
S007571,"Rama, Parmar and Naik",Kirana,Delhi,New Delhi,New Delhi,408099,21.27783,94.531491,2017-04-14,Active,Independent
S006997,"Kalla, Jaggi and Chand",Kirana,Karnataka,Bengaluru,Bengaluru Urban,549751,22.190317,71.286473,2017-12-14,Active,Chain
S005280,Bal Ltd,Kirana,Delhi,New Delhi,New Delhi,604941,19.360465,96.325843,2022-09-24,Closed,Chain
S007500,"Vig, Om and Kota",Kirana,West Bengal,Kolkata,Kolkata,928063,36.824274,85.029709,2019-07-03,Active,Chain
S009571,Patla-Kakar,Kirana,Tamil Nadu,Chennai,Chennai,715974,25.123434,72.193036,2014-04-26,Active,Independent
S009959,Gour-Mani,Kirana,Telangana,Hyderabad,Hyderabad,413499,9.030565,73.347139,2011-06-12,Closed,Chain
S001651,Bandi-Vig,Kirana,Telangana,Hyderabad,Hyderabad,682144,34.880904,70.437936,2016-03-04,Closed,Independent
S004377,Ghose PLC,Kirana,Gujarat,Ahmedabad,Ahmedabad,793985,31.374395,69.273617,2025-10-20,Active,Independent
S004945,Bhalla-Chhabra,Kirana,Maharashtra,Mumbai,Mumbai,54402,14.998392,95.414351,2022-05-19,Closed,Independent
S005005,Parmar PLC,Kirana,West Bengal,Kolkata,Kolkata,650916,11.777813,79.609417,2013-05-16,Active,Chain
S007896,Lata-Venkataraman,Kirana,Tamil Nadu,Chennai,Chennai,209418,23.314449,78.910062,2015-10-10,Active,Independent
S008425,Tripathi-Balay,Kirana,West Bengal,Kolkata,Kolkata,463550,14.095096,89.320614,2019-12-23,Active,Independent
S006684,Kulkarni Ltd,Kirana,West Bengal,Kolkata,Kolkata,938795,28.137768,88.993084,2019-04-25,Active,Chain
S000377,Dasgupta Group,Kirana,Delhi,New Delhi,New Delhi,982708,35.882607,85.024047,2008-02-25,Closed,Independent
S008901,Narain Inc,Kirana,Telangana,Hyderabad,Hyderabad,998758,22.960877,69.745316,2017-04-06,Closed,Independent
S000312,Bhargava-Bains,Kirana,Karnataka,Bengaluru,Bengaluru Urban,921851,25.854634,85.018084,2019-03-18,Active,Independent
S000637,"Ganesh, Naidu and Mutti",Kirana,Delhi,New Delhi,New Delhi,451895,30.736912,77.217911,2011-05-23,Active,Independent
S006408,"Rajan, Baria and Sarin",Kirana,Tamil Nadu,Chennai,Chennai,443593,22.436676,68.403437,2015-12-13,Active,Chain
S000479,Chhabra Group,Kirana,West Bengal,Kolkata,Kolkata,109678,24.842348,82.657405,2015-03-17,Closed,Independent
S002130,"Dara, Swamy and Chhabra",Kirana,Delhi,New Delhi,New Delhi,204298,34.409201,70.860871,2019-02-26,Active,Independent
S001541,Narayanan-Chaudhry,Kirana,Karnataka,Bengaluru,Bengaluru Urban,893940,19.49533,80.285002,2021-01-11,Closed,Chain
S007659,Bahl Group,Kirana,West Bengal,Kolkata,Kolkata,736438,15.67713,76.011983,2015-07-18,Closed,Chain
S000826,"Pillay, Bassi and Bhavsar",Kirana,Delhi,New Delhi,New Delhi,649718,24.162869,95.509445,2025-11-12,Active,Independent
S009543,Kakar-Wali,Kirana,Karnataka,Bengaluru,Bengaluru Urban,869273,36.085973,87.244261,2010-11-06,Active,Independent
S000113,Date LLC,Kirana,Karnataka,Bengaluru,Bengaluru Urban,698478,15.321873,92.989966,2021-02-19,Active,Independent
S001231,"Sachdev, Doshi and Dora",Kirana,Gujarat,Ahmedabad,Ahmedabad,938173,15.809338,77.231757,2017-08-27,Closed,Independent
S005345,Bhagat Inc,Kirana,Tamil Nadu,Chennai,Chennai,226073,21.735831,78.746147,2016-04-05,Closed,Chain
S007439,"Kata, Chawla and Gulati",Kirana,Gujarat,Ahmedabad,Ahmedabad,671162,11.736947,95.504016,2018-09-09,Active,Chain
S006772,Sanghvi and Sons,Kirana,Tamil Nadu,Chennai,Chennai,853992,23.489183,85.903711,2023-10-05,Closed,Chain
S001358,Parmar-Srinivasan,Kirana,West Bengal,Kolkata,Kolkata,747583,35.656175,69.511099,2014-04-05,Active,Independent
S008714,Sura-Goyal,Kirana,Gujarat,Ahmedabad,Ahmedabad,817275,13.301465,95.49634,2018-05-22,Active,Independent
S007098,Kota-Mitter,Kirana,Tamil Nadu,Chennai,Chennai,819275,35.043194,70.562807,2023-09-30,Closed,Chain
S006690,Sangha-Sawhney,Kirana,Telangana,Hyderabad,Hyderabad,275714,36.50194,80.061925,2024-04-22,Active,Chain
S006466,Thakkar Inc,Kirana,Gujarat,Ahmedabad,Ahmedabad,803196,21.988899,86.342251,2024-03-20,Closed,Chain
S000380,"Vala, Mistry and Murthy",Kirana,Maharashtra,Mumbai,Mumbai,339452,20.675559,92.321565,2012-07-19,Closed,Chain
S000628,Mane LLC,Kirana,West Bengal,Kolkata,Kolkata,478137,25.867156,87.590254,2020-08-22,Active,Chain
S009951,Ramaswamy-Goyal,Kirana,West Bengal,Kolkata,Kolkata,36999,16.069729,84.789085,2017-11-22,Closed,Chain
S000805,Raval-Yogi,Kirana,Tamil Nadu,Chennai,Chennai,590902,15.721456,80.471906,2011-09-24,Active,Independent
S003714,Kala PLC,Kirana,West Bengal,Kolkata,Kolkata,120996,14.012726,78.48368,2019-12-22,Active,Chain
S008277,Din-Lanka,Kirana,Tamil Nadu,Chennai,Chennai,303468,34.419513,71.237114,2021-01-18,Active,Independent
S001514,"Chander, Devan and Vohra",Kirana,Tamil Nadu,Chennai,Chennai,511455,15.762038,95.219353,2010-09-16,Active,Independent
S001540,Yadav-Khosla,Kirana,West Bengal,Kolkata,Kolkata,748207,16.316303,72.520733,2013-11-10,Active,Independent
S001246,"Choudhury, Shan and Babu",Kirana,Karnataka,Bengaluru,Bengaluru Urban,666155,11.618152,78.743939,2017-01-17,Active,Chain
S005973,Narang-Prasad,Kirana,Maharashtra,Pune,Pune,868592,14.353423,85.023359,2011-08-09,Closed,Independent
S000761,"Krishna, Rai and Panchal",Kirana,Karnataka,Bengaluru,Bengaluru Urban,984028,15.728604,79.380231,2025-08-28,Closed,Independent
S009456,"Thakur, Chowdhury and Loyal",Kirana,Tamil Nadu,Chennai,Chennai,932895,17.673957,76.733301,2018-01-15,Closed,Chain
S009003,Baral and Sons,Kirana,Karnataka,Bengaluru,Bengaluru Urban,492509,14.30421,77.640067,2020-03-14,Active,Independent
S004096,Parikh-Nayar,Kirana,Tamil Nadu,Chennai,Chennai,766335,24.038286,83.110193,2015-09-26,Active,Chain
S007169,Krishnamurthy Ltd,Kirana,West Bengal,Kolkata,Kolkata,594928,21.129209,78.506733,2012-11-20,Closed,Chain
S002924,Tata-Srinivas,Kirana,Telangana,Hyderabad,Hyderabad,555906,27.79505,96.948116,2012-03-06,Active,Independent
S000808,Grover and Sons,Kirana,West Bengal,Kolkata,Kolkata,643348,34.802183,74.771198,2008-11-17,Closed,Independent
S005068,"Jayaraman, Deol and Tak",Kirana,Delhi,New Delhi,New Delhi,686899,20.547736,77.942058,2024-05-14,Active,Chain
S008472,"Andra, Murthy and Nori",Kirana,Telangana,Hyderabad,Hyderabad,486348,33.781352,72.981021,2022-12-14,Closed,Chain
S008653,Natt and Sons,Kirana,Gujarat,Ahmedabad,Ahmedabad,144380,30.716697,70.972052,2018-03-19,Active,Chain
S005509,Aurora-Brahmbhatt,Kirana,Karnataka,Bengaluru,Bengaluru Urban,919445,9.151799,86.858372,2018-12-10,Active,Chain
S005151,Luthra-Uppal,Kirana,Tamil Nadu,Chennai,Chennai,918614,13.28118,78.35814,2019-08-06,Closed,Independent
S005329,Natt LLC,Kirana,Telangana,Hyderabad,Hyderabad,264124,11.65954,82.915117,2019-08-18,Active,Chain
S007541,Dubey-Minhas,Kirana,Gujarat,Ahmedabad,Ahmedabad,954157,24.312699,82.461798,2008-11-10,Closed,Chain
S006433,Choudhry Ltd,Kirana,Karnataka,Bengaluru,Bengaluru Urban,458615,20.719452,81.653578,2015-11-06,Active,Chain
S005249,Kapadia and Sons,Kirana,Gujarat,Ahmedabad,Ahmedabad,111399,9.306581,73.255538,2023-06-01,Active,Chain
S000304,Grover LLC,Kirana,West Bengal,Kolkata,Kolkata,720999,28.467482,83.041813,2014-11-11,Closed,Chain
S004751,Sinha-Mohanty,Kirana,Tamil Nadu,Chennai,Chennai,697071,31.097998,83.748173,2010-04-23,Closed,Chain
S004795,Kalita-Keer,Kirana,Tamil Nadu,Chennai,Chennai,83378,27.918914,94.69977,2013-12-02,Closed,Chain
S000635,Bhardwaj and Sons,Kirana,Telangana,Hyderabad,Hyderabad,725204,17.586321,88.58099,2018-10-15,Active,Independent
S004556,Bandi-Dayal,Kirana,Karnataka,Bengaluru,Bengaluru Urban,60763,14.664542,88.918007,2016-08-05,Active,Chain
S008756,Comar-Muni,Kirana,Maharashtra,Pune,Pune,187365,22.70176,78.091642,2010-02-23,Active,Chain
S001683,"Peri, Ram and Mohanty",Kirana,Gujarat,Ahmedabad,Ahmedabad,304120,33.897976,94.68563,2011-04-17,Closed,Independent
S008547,"Balay, Devi and Misra",Kirana,Telangana,Hyderabad,Hyderabad,240504,28.842961,71.730216,2026-01-29,Active,Chain
S000444,"Chaudhuri, Nanda and Pathak",Kirana,Maharashtra,Mumbai,Mumbai,284347,28.172316,91.696162,2018-03-04,Closed,Independent
S006018,"Madan, Mall and Om",Kirana,Gujarat,Ahmedabad,Ahmedabad,964923,28.458724,82.288955,2007-05-08,Active,Chain
S004079,"Bajaj, Morar and Khosla",Kirana,Maharashtra,Mumbai,Mumbai,507174,17.702673,90.869134,2008-12-02,Active,Independent
S002241,Sawhney Ltd,Kirana,Tamil Nadu,Chennai,Chennai,235107,29.885127,96.197264,2020-07-27,Closed,Independent
S001747,Palla-Ganguly,Kirana,West Bengal,Kolkata,Kolkata,482421,15.838659,85.058965,2025-06-20,Closed,Independent
S001734,"Lad, Narang and Pradhan",Kirana,West Bengal,Kolkata,Kolkata,670009,19.226619,78.939607,2025-12-22,Active,Chain
S004870,"Mukherjee, Mitter and Morar",Kirana,Karnataka,Bengaluru,Bengaluru Urban,792074,18.794496,72.309321,2008-06-08,Closed,Chain
S001838,"Ram, Ramanathan and Gaba",Kirana,Gujarat,Ahmedabad,Ahmedabad,913167,18.894895,89.949714,2006-12-22,Active,Independent
S002833,Sankar and Sons,Kirana,Karnataka,Bengaluru,Bengaluru Urban,736500,13.912837,75.285627,2013-05-26,Closed,Chain
S000598,Setty-Bassi,Kirana,Karnataka,Bengaluru,Bengaluru Urban,82207,36.465506,92.486146,2024-01-08,Active,Chain
S005808,Saran-Comar,Kirana,Tamil Nadu,Chennai,Chennai,14079,27.229512,81.238485,2023-09-24,Closed,Chain
S007976,"Nath, Bava and Barman",Kirana,Tamil Nadu,Chennai,Chennai,388911,15.712533,72.826316,2014-01-10,Active,Chain
S003681,Chana-Pant,Kirana,Gujarat,Ahmedabad,Ahmedabad,668815,14.807279,91.536912,2018-09-13,Active,Chain
S001961,"Mistry, Palla and Tank",Kirana,Telangana,Hyderabad,Hyderabad,26656,14.409625,78.754682,2024-08-30,Closed,Chain
S006307,"Verma, Nagarajan and Doshi",Kirana,West Bengal,Kolkata,Kolkata,323107,33.261756,92.338999,2024-03-13,Active,Independent
S003716,"Kapur, Prashad and Pathak",Kirana,Telangana,Hyderabad,Hyderabad,707190,29.109858,69.090213,2018-04-28,Closed,Chain
S000049,Zachariah-Buch,Kirana,Telangana,Hyderabad,Hyderabad,236231,35.22897,71.894442,2020-08-12,Active,Independent
S007150,"Seshadri, Dave and Karnik",Kirana,Delhi,New Delhi,New Delhi,517274,12.005294,89.550872,2025-03-12,Active,Independent
S008712,Devi-Raman,Kirana,Maharashtra,Pune,Pune,748529,34.232274,73.552164,2023-11-06,Active,Chain
S004926,"Ramesh, Misra and Raghavan",Kirana,Karnataka,Bengaluru,Bengaluru Urban,89304,22.66875,94.470285,2014-08-09,Closed,Independent
S004986,"Ramakrishnan, Mutti and Narain",Kirana,Gujarat,Ahmedabad,Ahmedabad,242182,32.222194,87.201974,2017-07-30,Active,Independent
S003664,Parmar Ltd,Kirana,Tamil Nadu,Chennai,Chennai,102693,11.998169,79.146652,2026-01-13,Closed,Independent
S007203,Jayaraman-Zachariah,Kirana,Maharashtra,Mumbai,Mumbai,153150,33.307994,95.359957,2006-11-08,Active,Independent
S008222,"Bobal, Dora and Banerjee",Kirana,Telangana,Hyderabad,Hyderabad,116282,8.739827,78.690683,2008-02-05,Closed,Independent
S009192,"Ramesh, Hora and Pandey",Kirana,Maharashtra,Mumbai,Mumbai,247043,8.567957,93.980596,2009-10-24,Closed,Chain
S005421,Kibe Inc,Kirana,Maharashtra,Pune,Pune,50346,27.883306,88.912157,2010-03-17,Active,Chain
S008246,Chawla-Modi,Kirana,Gujarat,Ahmedabad,Ahmedabad,951617,12.160848,89.780457,2012-03-26,Closed,Chain
S009034,"Thakur, Jain and Prabhu",Kirana,Maharashtra,Pune,Pune,448531,35.763844,91.34844,2011-03-22,Closed,Chain
S005382,Sur Ltd,Kirana,Delhi,New Delhi,New Delhi,106536,23.759268,86.151331,2008-01-02,Active,Independent
S004650,Nori-Kapoor,Kirana,Tamil Nadu,Chennai,Chennai,947631,8.797414,84.82763,2024-06-26,Closed,Independent
S000146,Palla-Bala,Kirana,Karnataka,Bengaluru,Bengaluru Urban,68536,21.615227,96.106905,2009-04-11,Closed,Chain
S009577,Prasad-Venkataraman,Kirana,Gujarat,Ahmedabad,Ahmedabad,417323,26.715687,72.478291,2016-07-15,Closed,Independent
S004042,Sarna PLC,Kirana,Telangana,Hyderabad,Hyderabad,741587,9.776283,69.781639,2008-09-23,Active,Independent
S003340,Lall-Kaul,Kirana,Gujarat,Ahmedabad,Ahmedabad,702170,23.711534,89.258603,2015-09-02,Closed,Independent
S007424,"Murty, Kohli and Hans",Kirana,Maharashtra,Mumbai,Mumbai,433506,19.579595,88.015815,2026-02-03,Active,Independent
S003294,Upadhyay-Bhagat,Kirana,Maharashtra,Pune,Pune,49108,9.641316,88.014097,2020-09-12,Closed,Independent
S008261,"Luthra, Raju and Kapadia",Kirana,Gujarat,Ahmedabad,Ahmedabad,818695,26.047197,80.172631,2017-04-21,Closed,Independent
S001422,Mital and Sons,Kirana,Maharashtra,Mumbai,Mumbai,50801,14.984807,82.170151,2024-05-07,Active,Chain
S005175,Dhaliwal-Gala,Kirana,Karnataka,Bengaluru,Bengaluru Urban,549305,34.008532,91.833935,2013-08-14,Closed,Independent
S009414,Deo and Sons,Kirana,Delhi,New Delhi,New Delhi,290004,20.662587,81.584967,2023-04-12,Active,Chain
S004686,Gera-Borra,Kirana,Tamil Nadu,Chennai,Chennai,247922,28.381869,84.139115,2015-04-07,Closed,Chain
S009278,"Andra, Loke and Chanda",Kirana,Delhi,New Delhi,New Delhi,863195,27.794804,76.726389,2025-12-11,Closed,Chain
S003038,"Ganesh, Zachariah and Sharma",Kirana,Maharashtra,Mumbai,Mumbai,232036,29.877058,76.469071,2019-06-26,Active,Chain
S009201,Rattan Inc,Kirana,Maharashtra,Mumbai,Mumbai,854600,31.784984,69.405092,2023-12-19,Closed,Independent
S006733,Gopal-Mander,Kirana,Delhi,New Delhi,New Delhi,683759,19.351326,94.071312,2015-04-23,Active,Chain
S000256,"Desai, Munshi and Dalal",Kirana,Telangana,Hyderabad,Hyderabad,412528,29.085358,70.288883,2019-09-19,Active,Chain
S009140,"Kunda, Balakrishnan and Contractor",Kirana,Maharashtra,Mumbai,Mumbai,768130,33.142104,78.290238,2008-11-03,Active,Independent
S000794,Venkataraman-Shetty,Kirana,Maharashtra,Pune,Pune,558777,21.350724,72.527106,2015-08-18,Closed,Chain
S008239,Dewan-Manda,Kirana,Karnataka,Bengaluru,Bengaluru Urban,259997,8.605379,73.431253,2026-05-23,Closed,Chain
S006599,"Din, Handa and Sagar",Kirana,Maharashtra,Mumbai,Mumbai,978269,14.498226,75.467352,2007-02-20,Active,Chain
S002255,Merchant Group,Kirana,Karnataka,Bengaluru,Bengaluru Urban,205397,9.208143,91.334439,2006-09-27,Active,Independent
S004975,Wadhwa LLC,Kirana,Tamil Nadu,Chennai,Chennai,790877,31.910546,71.123079,2014-06-19,Active,Independent
S005417,"Batta, Krishna and Chawla",Kirana,Maharashtra,Mumbai,Mumbai,267240,31.748538,77.889262,2023-09-12,Active,Independent
S007484,"Swaminathan, Dixit and Dube",Kirana,Tamil Nadu,Chennai,Chennai,80778,18.568538,83.14362,2019-02-21,Closed,Chain
S004887,Choudhary and Sons,Kirana,Maharashtra,Pune,Pune,802944,34.139504,70.625346,2019-07-04,Active,Chain
S003367,"Sarna, Prakash and Bhakta",Kirana,Maharashtra,Mumbai,Mumbai,577791,26.039138,77.653993,2022-02-08,Active,Chain
S004357,Sen Group,Kirana,Gujarat,Ahmedabad,Ahmedabad,298768,13.702613,70.431576,2009-06-02,Closed,Chain
S002388,Parekh Group,Kirana,Maharashtra,Mumbai,Mumbai,526655,16.784398,95.65323,2025-08-24,Active,Chain
S002739,"Nayar, Rattan and Kumar",Kirana,Telangana,Hyderabad,Hyderabad,354741,15.241226,71.616146,2019-11-21,Closed,Chain
S001868,Kapadia-Pandya,Kirana,Delhi,New Delhi,New Delhi,236618,25.774694,88.686003,2018-05-29,Active,Independent
S008415,"Bhakta, Aurora and Patla",Kirana,Tamil Nadu,Chennai,Chennai,916339,34.589013,79.215801,2012-08-16,Active,Independent
S005956,Master-Balakrishnan,Kirana,Telangana,Hyderabad,Hyderabad,797273,36.087508,72.926376,2006-12-04,Active,Chain
S009146,Barad Group,Kirana,Telangana,Hyderabad,Hyderabad,559892,28.676636,89.352138,2024-05-16,Closed,Independent
S003107,Sami LLC,Kirana,Tamil Nadu,Chennai,Chennai,100170,14.661933,74.364328,2022-04-29,Closed,Chain
S007006,"Sarraf, Taneja and Dixit",Kirana,Maharashtra,Mumbai,Mumbai,538668,33.101774,89.911453,2023-01-16,Closed,Chain
S000751,Thakkar-Bahl,Kirana,Telangana,Hyderabad,Hyderabad,820433,30.210207,91.140979,2026-03-21,Active,Independent
S006062,Dani-Misra,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,250969,26.986159,95.49608,2013-01-13,Active,Independent
S006120,Mannan-Bajwa,Pharmacy,Maharashtra,Mumbai,Mumbai,313426,29.363424,96.618704,2025-07-23,Active,Chain
S006222,Narang-Bhakta,Pharmacy,Delhi,New Delhi,New Delhi,71376,36.446924,88.595909,2019-07-15,Closed,Chain
S007319,Sura PLC,Pharmacy,Delhi,New Delhi,New Delhi,407685,26.768066,96.872337,2019-07-01,Active,Independent
S005792,Nair Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,288004,20.06944,71.0553,2020-09-02,Closed,Independent
S008341,"Jain, Parmer and Dhawan",Pharmacy,Delhi,New Delhi,New Delhi,150765,19.036325,74.526122,2011-11-26,Active,Chain
S004801,"Narang, Lad and Dugar",Pharmacy,Maharashtra,Mumbai,Mumbai,629336,14.879146,85.03418,2026-01-12,Closed,Chain
S007844,Natt and Sons,Pharmacy,Maharashtra,Mumbai,Mumbai,50674,25.558773,94.518055,2023-08-21,Closed,Independent
S009313,Das PLC,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,882427,19.601575,75.071936,2024-08-13,Closed,Independent
S002925,Wali-Srinivas,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,259120,34.132391,90.763074,2015-07-26,Closed,Independent
S007958,Purohit LLC,Pharmacy,Maharashtra,Mumbai,Mumbai,670214,23.868504,73.047982,2025-09-27,Closed,Independent
S004778,Ganguly-Gandhi,Pharmacy,Tamil Nadu,Chennai,Chennai,874995,26.789728,86.44287,2023-09-27,Active,Chain
S004049,Sule and Sons,Pharmacy,Maharashtra,Pune,Pune,709439,34.026274,83.286343,2010-01-24,Active,Chain
S007127,Sastry and Sons,Pharmacy,Maharashtra,Pune,Pune,269927,31.548349,73.018688,2011-02-03,Closed,Independent
S005360,"Agate, Dada and Ravel",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,335623,14.948919,85.222614,2026-04-10,Closed,Independent
S006178,Seth-Pradhan,Pharmacy,Maharashtra,Mumbai,Mumbai,936007,28.102856,82.371391,2016-07-30,Active,Chain
